metric_type,date,channel,value,is_outlier
spend,2023-11-08,affiliate,885.54,False
spend,2023-11-08,tv,1693.95,False
spend,2023-11-08,email,418.65,False
spend,2023-11-08,display,1379.44,False
spend,2023-11-08,paid_social,2226.0,False
spend,2023-11-09,paid_search,2586.04,False
spend,2023-11-09,affiliate,845.33,False
spend,2023-11-09,tv,1878.58,False
spend,2023-11-09,email,501.75,False
spend,2023-11-09,display,1334.97,False
spend,2023-11-09,paid_social,2416.0,False
spend,2023-11-10,paid_search,2791.67,False
spend,2023-11-10,affiliate,843.41,False
spend,2023-11-10,tv,1994.74,False
spend,2023-11-10,email,440.15,False
spend,2023-11-10,display,1468.62,False
spend,2023-11-10,paid_social,2082.71,False
spend,2023-11-11,paid_search,2712.95,False
spend,2023-11-11,affiliate,946.14,False
spend,2023-11-11,tv,1948.87,False
spend,2023-11-11,email,483.21,False
spend,2023-11-11,display,1502.84,False
spend,2023-11-11,paid_social,2327.48,False
spend,2023-11-12,paid_search,3095.4,False
spend,2023-11-12,affiliate,1030.22,False
spend,2023-11-12,tv,1911.91,False
spend,2023-11-12,email,436.66,False
spend,2023-11-12,display,1456.06,False
spend,2023-11-12,paid_social,2471.63,False
spend,2023-11-13,paid_search,2900.63,False
spend,2023-11-13,affiliate,994.38,False
spend,2023-11-13,tv,1861.37,False
spend,2023-11-13,email,483.92,False
spend,2023-11-13,display,1537.82,False
spend,2023-11-13,paid_social,2211.83,False
spend,2023-11-14,paid_search,2829.89,False
spend,2023-11-14,affiliate,854.29,False
spend,2023-11-14,tv,1700.22,False
spend,2023-11-14,email,423.32,False
spend,2023-11-14,display,1497.61,False
spend,2023-11-14,paid_social,2274.75,False
spend,2023-11-15,paid_search,2676.05,False
spend,2023-11-15,affiliate,962.09,False
spend,2023-11-15,tv,1793.06,False
spend,2023-11-15,email,466.81,False
spend,2023-11-15,display,1370.19,False
spend,2023-11-15,paid_social,2571.99,False
spend,2023-11-16,paid_search,2599.34,False
spend,2023-11-16,affiliate,996.13,False
spend,2023-11-16,tv,1763.6,False
spend,2023-11-16,email,521.28,False
spend,2023-11-16,display,1301.24,False
spend,2023-11-16,paid_social,2417.83,False
spend,2023-11-17,paid_search,2820.28,False
spend,2023-11-17,affiliate,898.48,False
spend,2023-11-17,tv,1868.77,False
spend,2023-11-17,email,495.46,False
spend,2023-11-17,display,1273.9,False
spend,2023-11-17,paid_social,2408.53,False
spend,2023-11-18,paid_search,3002.26,False
spend,2023-11-18,affiliate,924.12,False
spend,2023-11-18,tv,1773.06,False
spend,2023-11-18,email,488.08,False
spend,2023-11-18,display,1517.88,False
spend,2023-11-18,paid_social,2300.1,False
spend,2023-11-19,paid_search,2681.99,False
spend,2023-11-19,affiliate,1031.43,False
spend,2023-11-19,tv,1756.95,False
spend,2023-11-19,email,517.17,False
spend,2023-11-19,display,1450.69,False
spend,2023-11-19,paid_social,2407.35,False
spend,2023-11-20,paid_search,2998.98,False
spend,2023-11-20,affiliate,1006.84,False
spend,2023-11-20,tv,1755.64,False
spend,2023-11-20,email,429.33,False
spend,2023-11-20,display,1397.92,False
spend,2023-11-20,paid_social,2164.15,False
spend,2023-11-21,paid_search,3151.94,False
spend,2023-11-21,affiliate,886.78,False
spend,2023-11-21,tv,1966.09,False
spend,2023-11-21,email,499.04,False
spend,2023-11-21,display,1571.08,False
spend,2023-11-21,paid_social,2319.23,False
spend,2023-11-22,paid_search,2841.93,False
spend,2023-11-22,affiliate,1002.98,False
spend,2023-11-22,tv,2083.68,False
spend,2023-11-22,email,458.12,False
spend,2023-11-22,display,1539.17,False
spend,2023-11-22,paid_social,2163.17,False
spend,2023-11-23,paid_search,2717.05,False
spend,2023-11-23,affiliate,990.91,False
spend,2023-11-23,tv,2125.79,False
spend,2023-11-23,email,521.83,False
spend,2023-11-23,display,1535.85,False
spend,2023-11-23,paid_social,2414.43,False
spend,2023-11-24,paid_search,3152.58,False
spend,2023-11-24,affiliate,971.87,False
spend,2023-11-24,tv,1856.23,False
spend,2023-11-24,email,502.15,False
spend,2023-11-24,display,1550.16,False
spend,2023-11-24,paid_social,2308.68,False
spend,2023-11-25,paid_search,2941.42,False
spend,2023-11-25,affiliate,933.59,False
spend,2023-11-25,tv,1799.59,False
spend,2023-11-25,email,492.21,False
spend,2023-11-25,display,1421.1,False
spend,2023-11-25,paid_social,2584.32,False
spend,2023-11-26,paid_search,3053.31,False
spend,2023-11-26,affiliate,1072.29,False
spend,2023-11-26,tv,1840.37,False
spend,2023-11-26,email,501.23,False
spend,2023-11-26,display,1422.02,False
spend,2023-11-26,paid_social,2425.02,False
spend,2023-11-27,paid_search,3088.52,False
spend,2023-11-27,affiliate,899.02,False
spend,2023-11-27,tv,2059.89,False
spend,2023-11-27,email,447.7,False
spend,2023-11-27,display,1340.19,False
spend,2023-11-27,paid_social,2692.44,False
spend,2023-11-28,paid_search,2982.11,False
spend,2023-11-28,affiliate,1049.78,False
spend,2023-11-28,tv,2039.15,False
spend,2023-11-28,email,480.82,False
spend,2023-11-28,display,1591.96,False
spend,2023-11-28,paid_social,2455.46,False
spend,2023-11-29,paid_search,3188.11,False
spend,2023-11-29,affiliate,899.45,False
spend,2023-11-29,tv,1859.35,False
spend,2023-11-29,email,525.44,False
spend,2023-11-29,display,1482.54,False
spend,2023-11-29,paid_social,2331.68,False
spend,2023-11-30,paid_search,3146.67,False
spend,2023-11-30,affiliate,985.27,False
spend,2023-11-30,tv,1901.34,False
spend,2023-11-30,email,525.95,False
spend,2023-11-30,display,1426.17,False
spend,2023-11-30,paid_social,2590.22,False
spend,2023-12-01,paid_search,3209.11,False
spend,2023-12-01,affiliate,941.16,False
spend,2023-12-01,tv,1818.27,False
spend,2023-12-01,email,464.21,False
spend,2023-12-01,display,1337.09,False
spend,2023-12-01,paid_social,2575.09,False
spend,2023-12-02,paid_search,3061.54,False
spend,2023-12-02,affiliate,1057.22,False
spend,2023-12-02,tv,2013.96,False
spend,2023-12-02,email,464.56,False
spend,2023-12-02,display,1530.2,False
spend,2023-12-02,paid_social,2538.63,False
spend,2023-12-03,paid_search,3029.61,False
spend,2023-12-03,affiliate,1062.08,False
spend,2023-12-03,tv,1894.44,False
spend,2023-12-03,email,489.94,False
spend,2023-12-03,display,1383.45,False
spend,2023-12-03,paid_social,2390.7,False
spend,2023-12-04,paid_search,3279.03,False
spend,2023-12-04,affiliate,944.4,False
spend,2023-12-04,tv,2002.74,False
spend,2023-12-04,email,491.53,False
spend,2023-12-04,display,1628.69,False
spend,2023-12-04,paid_social,2738.35,False
spend,2023-12-05,paid_search,3136.76,False
spend,2023-12-05,affiliate,992.78,False
spend,2023-12-05,tv,1807.57,False
spend,2023-12-05,email,524.38,False
spend,2023-12-05,display,1599.9,False
spend,2023-12-05,paid_social,2396.26,False
spend,2023-12-06,paid_search,2988.25,False
spend,2023-12-06,affiliate,967.57,False
spend,2023-12-06,tv,2103.18,False
spend,2023-12-06,email,476.22,False
spend,2023-12-06,display,1423.58,False
spend,2023-12-06,paid_social,2269.37,False
spend,2023-12-07,paid_search,2775.07,False
spend,2023-12-07,affiliate,1038.0,False
spend,2023-12-07,tv,2000.28,False
spend,2023-12-07,email,485.16,False
spend,2023-12-07,display,1531.65,False
spend,2023-12-07,paid_social,2286.13,False
spend,2023-12-08,paid_search,3193.23,False
spend,2023-12-08,affiliate,979.63,False
spend,2023-12-08,tv,1844.46,False
spend,2023-12-08,email,514.8,False
spend,2023-12-08,display,1593.63,False
spend,2023-12-08,paid_social,2570.92,False
spend,2023-12-09,paid_search,2888.66,False
spend,2023-12-09,affiliate,1107.71,False
spend,2023-12-09,tv,2010.03,False
spend,2023-12-09,email,481.27,False
spend,2023-12-09,display,1629.81,False
spend,2023-12-09,paid_social,2728.24,False
spend,2023-12-10,paid_search,3020.13,False
spend,2023-12-10,affiliate,1034.13,False
spend,2023-12-10,tv,2030.53,False
spend,2023-12-10,email,474.94,False
spend,2023-12-10,display,1572.7,False
spend,2023-12-10,paid_social,2625.55,False
spend,2023-12-11,paid_search,2832.08,False
spend,2023-12-11,affiliate,1078.91,False
spend,2023-12-11,tv,1894.73,False
spend,2023-12-11,email,510.18,False
spend,2023-12-11,display,1478.56,False
spend,2023-12-11,paid_social,2700.9,False
spend,2023-12-12,paid_search,3266.42,False
spend,2023-12-12,affiliate,932.11,False
spend,2023-12-12,tv,2020.3,False
spend,2023-12-12,email,472.81,False
spend,2023-12-12,display,1455.51,False
spend,2023-12-12,paid_social,2521.88,False
spend,2023-12-13,paid_search,2942.02,False
spend,2023-12-13,affiliate,975.84,False
spend,2023-12-13,tv,2041.71,False
spend,2023-12-13,email,499.81,False
spend,2023-12-13,display,1578.49,False
spend,2023-12-13,paid_social,2338.81,False
spend,2023-12-14,paid_search,2946.52,False
spend,2023-12-14,affiliate,1024.77,False
spend,2023-12-14,tv,2058.16,False
spend,2023-12-14,email,519.38,False
spend,2023-12-14,display,1475.68,False
spend,2023-12-14,paid_social,2795.53,False
spend,2023-12-15,paid_search,3215.69,False
spend,2023-12-15,affiliate,1030.42,False
spend,2023-12-15,tv,2041.92,False
spend,2023-12-15,email,547.37,False
spend,2023-12-15,display,1459.12,False
spend,2023-12-15,paid_social,2503.56,False
spend,2023-12-16,paid_search,3364.88,False
spend,2023-12-16,affiliate,1109.25,False
spend,2023-12-16,tv,2059.76,False
spend,2023-12-16,email,488.14,False
spend,2023-12-16,display,1478.04,False
spend,2023-12-16,paid_social,2794.69,False
spend,2023-12-17,paid_search,3139.52,False
spend,2023-12-17,affiliate,1107.83,False
spend,2023-12-17,tv,2087.83,False
spend,2023-12-17,email,551.04,False
spend,2023-12-17,display,1591.09,False
spend,2023-12-17,paid_social,2614.75,False
spend,2023-12-18,paid_search,2926.95,False
spend,2023-12-18,affiliate,1117.88,False
spend,2023-12-18,tv,2251.29,False
spend,2023-12-18,email,487.42,False
spend,2023-12-18,display,1482.83,False
spend,2023-12-18,paid_social,2656.23,False
spend,2023-12-19,paid_search,3327.72,False
spend,2023-12-19,affiliate,1138.04,False
spend,2023-12-19,tv,2142.13,False
spend,2023-12-19,email,551.32,False
spend,2023-12-19,display,1630.55,False
spend,2023-12-19,paid_social,2536.62,False
spend,2023-12-20,paid_search,3158.16,False
spend,2023-12-20,affiliate,1149.46,False
spend,2023-12-20,tv,2092.2,False
spend,2023-12-20,email,494.91,False
spend,2023-12-20,display,1545.74,False
spend,2023-12-20,paid_social,2520.54,False
spend,2023-12-21,paid_search,3363.43,False
spend,2023-12-21,affiliate,1002.85,False
spend,2023-12-21,tv,1935.64,False
spend,2023-12-21,email,522.35,False
spend,2023-12-21,display,1484.21,False
spend,2023-12-21,paid_social,2447.27,False
spend,2023-12-22,paid_search,2956.84,False
spend,2023-12-22,affiliate,1039.82,False
spend,2023-12-22,tv,2214.68,False
spend,2023-12-22,email,574.6,False
spend,2023-12-22,display,1634.57,False
spend,2023-12-22,paid_social,2779.12,False
spend,2023-12-23,paid_search,3310.48,False
spend,2023-12-23,affiliate,1050.31,False
spend,2023-12-23,tv,2283.96,False
spend,2023-12-23,email,504.62,False
spend,2023-12-23,display,1502.26,False
spend,2023-12-23,paid_social,2874.19,False
spend,2023-12-24,paid_search,3317.29,False
spend,2023-12-24,affiliate,1055.75,False
spend,2023-12-24,tv,2065.49,False
spend,2023-12-24,email,541.75,False
spend,2023-12-24,display,1489.99,False
spend,2023-12-24,paid_social,2922.71,False
spend,2023-12-25,paid_search,3435.88,False
spend,2023-12-25,affiliate,1144.9,False
spend,2023-12-25,tv,2063.97,False
spend,2023-12-25,email,579.42,False
spend,2023-12-25,display,1549.33,False
spend,2023-12-25,paid_social,2883.92,False
spend,2023-12-26,paid_search,3454.61,False
spend,2023-12-26,affiliate,999.76,False
spend,2023-12-26,tv,2241.04,False
spend,2023-12-26,email,580.73,False
spend,2023-12-26,display,1638.58,False
spend,2023-12-26,paid_social,2529.27,False
spend,2023-12-27,paid_search,3538.69,False
spend,2023-12-27,affiliate,1069.99,False
spend,2023-12-27,tv,1976.55,False
spend,2023-12-27,email,510.58,False
spend,2023-12-27,display,1559.05,False
spend,2023-12-27,paid_social,2666.64,False
spend,2023-12-28,paid_search,3552.74,False
spend,2023-12-28,affiliate,1108.81,False
spend,2023-12-28,tv,2161.87,False
spend,2023-12-28,email,567.52,False
spend,2023-12-28,display,1601.41,False
spend,2023-12-28,paid_social,2622.86,False
spend,2023-12-29,paid_search,3155.96,False
spend,2023-12-29,affiliate,997.66,False
spend,2023-12-29,tv,2230.43,False
spend,2023-12-29,email,537.56,False
spend,2023-12-29,display,1657.92,False
spend,2023-12-29,paid_social,2535.03,False
spend,2023-12-30,paid_search,2997.33,False
spend,2023-12-30,affiliate,1027.09,False
spend,2023-12-30,tv,2179.14,False
spend,2023-12-30,email,563.22,False
spend,2023-12-30,display,1621.22,False
spend,2023-12-30,paid_social,2501.7,False
spend,2023-12-31,paid_search,3501.44,False
spend,2023-12-31,affiliate,1075.76,False
spend,2023-12-31,tv,2186.19,False
spend,2023-12-31,email,527.35,False
spend,2023-12-31,display,1766.76,False
spend,2023-12-31,paid_social,2962.63,False
spend,2024-01-01,paid_search,3196.26,False
spend,2024-01-01,affiliate,1118.72,False
spend,2024-01-01,tv,2115.64,False
spend,2024-01-01,email,532.08,False
spend,2024-01-01,display,1790.45,False
spend,2024-01-01,paid_social,2522.41,False
spend,2024-01-02,paid_search,3310.81,False
spend,2024-01-02,affiliate,1066.34,False
spend,2024-01-02,tv,2384.37,False
spend,2024-01-02,email,561.51,False
spend,2024-01-02,display,1655.08,False
spend,2024-01-02,paid_social,2929.71,False
spend,2024-01-03,paid_search,3109.18,False
spend,2024-01-03,affiliate,1094.23,False
spend,2024-01-03,tv,2227.21,False
spend,2024-01-03,email,542.01,False
spend,2024-01-03,display,1684.99,False
spend,2024-01-03,paid_social,2826.48,False
spend,2024-01-04,paid_search,3373.24,False
spend,2024-01-04,affiliate,1120.5,False
spend,2024-01-04,tv,2183.27,False
spend,2024-01-04,email,562.55,False
spend,2024-01-04,display,1628.56,False
spend,2024-01-04,paid_social,2562.88,False
spend,2024-01-05,paid_search,3600.56,False
spend,2024-01-05,affiliate,1039.34,False
spend,2024-01-05,tv,2113.41,False
spend,2024-01-05,email,579.46,False
spend,2024-01-05,display,1531.63,False
spend,2024-01-05,paid_social,2868.12,False
spend,2024-01-06,paid_search,3309.43,False
spend,2024-01-06,affiliate,1211.29,False
spend,2024-01-06,tv,2293.17,False
spend,2024-01-06,email,520.9,False
spend,2024-01-06,display,1769.92,False
spend,2024-01-06,paid_social,2830.07,False
spend,2024-01-07,paid_search,3558.76,False
spend,2024-01-07,affiliate,1052.21,False
spend,2024-01-07,tv,2091.4,False
spend,2024-01-07,email,520.33,False
spend,2024-01-07,display,1570.61,False
spend,2024-01-07,paid_social,2828.61,False
spend,2024-01-08,paid_search,3187.39,False
spend,2024-01-08,affiliate,1121.68,False
spend,2024-01-08,tv,2199.6,False
spend,2024-01-08,email,553.81,False
spend,2024-01-08,display,1640.51,False
spend,2024-01-08,paid_social,2602.24,False
spend,2024-01-09,paid_search,3412.64,False
spend,2024-01-09,affiliate,1110.93,False
spend,2024-01-09,tv,2350.19,False
spend,2024-01-09,email,573.5,False
spend,2024-01-09,display,1724.88,False
spend,2024-01-09,paid_social,3000.98,False
spend,2024-01-10,paid_search,3622.91,False
spend,2024-01-10,affiliate,1205.55,False
spend,2024-01-10,tv,2076.63,False
spend,2024-01-10,email,547.66,False
spend,2024-01-10,display,1582.69,False
spend,2024-01-10,paid_social,2965.02,False
spend,2024-01-11,paid_search,3457.17,False
spend,2024-01-11,affiliate,1190.76,False
spend,2024-01-11,tv,2420.0,False
spend,2024-01-11,email,574.52,False
spend,2024-01-11,display,1759.75,False
spend,2024-01-11,paid_social,2961.82,False
spend,2024-01-12,paid_search,3264.57,False
spend,2024-01-12,affiliate,1046.1,False
spend,2024-01-12,tv,2385.23,False
spend,2024-01-12,email,573.01,False
spend,2024-01-12,display,1811.23,False
spend,2024-01-12,paid_social,3020.01,False
spend,2024-01-13,paid_search,3261.24,False
spend,2024-01-13,affiliate,1214.64,False
spend,2024-01-13,tv,2352.6,False
spend,2024-01-13,email,589.74,False
spend,2024-01-13,display,1730.35,False
spend,2024-01-13,paid_social,2756.38,False
spend,2024-01-14,paid_search,3317.61,False
spend,2024-01-14,affiliate,1234.56,False
spend,2024-01-14,tv,2118.99,False
spend,2024-01-14,email,623.09,False
spend,2024-01-14,display,1610.32,False
spend,2024-01-14,paid_social,2729.49,False
spend,2024-01-15,paid_search,3445.59,False
spend,2024-01-15,affiliate,1149.41,False
spend,2024-01-15,tv,2210.83,False
spend,2024-01-15,email,528.38,False
spend,2024-01-15,display,1864.11,False
spend,2024-01-15,paid_social,3019.96,False
spend,2024-01-16,paid_search,3575.96,False
spend,2024-01-16,affiliate,1097.62,False
spend,2024-01-16,tv,2324.32,False
spend,2024-01-16,email,575.61,False
spend,2024-01-16,display,1796.91,False
spend,2024-01-16,paid_social,2885.88,False
spend,2024-01-17,paid_search,3738.23,False
spend,2024-01-17,affiliate,1135.82,False
spend,2024-01-17,tv,2183.01,False
spend,2024-01-17,email,546.33,False
spend,2024-01-17,display,1635.72,False
spend,2024-01-17,paid_social,2674.94,False
spend,2024-01-18,paid_search,3309.32,False
spend,2024-01-18,affiliate,1101.07,False
spend,2024-01-18,tv,2438.04,False
spend,2024-01-18,email,553.73,False
spend,2024-01-18,display,1815.73,False
spend,2024-01-18,paid_social,2704.63,False
spend,2024-01-19,paid_search,3261.53,False
spend,2024-01-19,affiliate,1149.69,False
spend,2024-01-19,tv,2349.85,False
spend,2024-01-19,email,571.22,False
spend,2024-01-19,display,1716.28,False
spend,2024-01-19,paid_social,2710.94,False
spend,2024-01-20,paid_search,3386.01,False
spend,2024-01-20,affiliate,1202.53,False
spend,2024-01-20,tv,2498.43,False
spend,2024-01-20,email,558.07,False
spend,2024-01-20,display,1721.04,False
spend,2024-01-20,paid_social,2969.41,False
spend,2024-01-21,paid_search,3419.86,False
spend,2024-01-21,affiliate,1164.39,False
spend,2024-01-21,tv,2452.49,False
spend,2024-01-21,email,569.81,False
spend,2024-01-21,display,1809.73,False
spend,2024-01-21,paid_social,2858.62,False
spend,2024-01-22,paid_search,3442.02,False
spend,2024-01-22,affiliate,1237.34,False
spend,2024-01-22,tv,2446.37,False
spend,2024-01-22,email,590.67,False
spend,2024-01-22,display,1667.8,False
spend,2024-01-22,paid_social,2897.47,False
spend,2024-01-23,paid_search,3431.91,False
spend,2024-01-23,affiliate,1229.84,False
spend,2024-01-23,tv,2289.93,False
spend,2024-01-23,email,582.32,False
spend,2024-01-23,display,1740.7,False
spend,2024-01-23,paid_social,2905.13,False
spend,2024-01-24,paid_search,3688.69,False
spend,2024-01-24,affiliate,1107.0,False
spend,2024-01-24,tv,2396.27,False
spend,2024-01-24,email,553.28,False
spend,2024-01-24,display,1734.5,False
spend,2024-01-24,paid_social,2850.56,False
spend,2024-01-25,paid_search,3821.85,False
spend,2024-01-25,affiliate,1251.71,False
spend,2024-01-25,tv,2546.01,False
spend,2024-01-25,email,615.93,False
spend,2024-01-25,display,1855.54,False
spend,2024-01-25,paid_social,2718.36,False
spend,2024-01-26,paid_search,3445.41,False
spend,2024-01-26,affiliate,1123.43,False
spend,2024-01-26,tv,2321.17,False
spend,2024-01-26,email,611.79,False
spend,2024-01-26,display,1703.9,False
spend,2024-01-26,paid_social,3145.4,False
spend,2024-01-27,paid_search,3764.35,False
spend,2024-01-27,affiliate,1249.78,False
spend,2024-01-27,tv,2456.76,False
spend,2024-01-27,email,621.39,False
spend,2024-01-27,display,1798.54,False
spend,2024-01-27,paid_social,3120.51,False
spend,2024-01-28,paid_search,3834.02,False
spend,2024-01-28,affiliate,1169.72,False
spend,2024-01-28,tv,2308.67,False
spend,2024-01-28,email,621.25,False
spend,2024-01-28,display,1918.46,False
spend,2024-01-28,paid_social,3125.33,False
spend,2024-01-29,paid_search,3489.22,False
spend,2024-01-29,affiliate,1267.29,False
spend,2024-01-29,tv,2573.68,False
spend,2024-01-29,email,600.29,False
spend,2024-01-29,display,1659.64,False
spend,2024-01-29,paid_social,2766.23,False
spend,2024-01-30,paid_search,3787.03,False
spend,2024-01-30,affiliate,1182.9,False
spend,2024-01-30,tv,2390.22,False
spend,2024-01-30,email,591.69,False
spend,2024-01-30,display,1875.27,False
spend,2024-01-30,paid_social,3144.1,False
spend,2024-01-31,paid_search,3584.6,False
spend,2024-01-31,affiliate,1238.77,False
spend,2024-01-31,tv,2231.95,False
spend,2024-01-31,email,610.87,False
spend,2024-01-31,display,1759.31,False
spend,2024-01-31,paid_social,2978.64,False
spend,2024-02-01,paid_search,3868.91,False
spend,2024-02-01,affiliate,1215.08,False
spend,2024-02-01,tv,2603.3,False
spend,2024-02-01,email,580.52,False
spend,2024-02-01,display,1711.61,False
spend,2024-02-01,paid_social,3249.47,False
spend,2024-02-02,paid_search,3527.61,False
spend,2024-02-02,affiliate,1288.65,False
spend,2024-02-02,tv,2502.82,False
spend,2024-02-02,email,602.54,False
spend,2024-02-02,display,1906.93,False
spend,2024-02-02,paid_social,3157.41,False
spend,2024-02-03,paid_search,3372.54,False
spend,2024-02-03,affiliate,1161.67,False
spend,2024-02-03,tv,2337.38,False
spend,2024-02-03,email,575.92,False
spend,2024-02-03,display,1750.02,False
spend,2024-02-03,paid_social,2848.1,False
spend,2024-02-04,paid_search,3494.63,False
spend,2024-02-04,affiliate,1135.14,False
spend,2024-02-04,tv,2318.32,False
spend,2024-02-04,email,583.52,False
spend,2024-02-04,display,1717.43,False
spend,2024-02-04,paid_social,3252.55,False
spend,2024-02-05,paid_search,3520.69,False
spend,2024-02-05,affiliate,1153.72,False
spend,2024-02-05,tv,2332.23,False
spend,2024-02-05,email,624.18,False
spend,2024-02-05,display,1960.67,False
spend,2024-02-05,paid_social,3123.0,False
spend,2024-02-06,paid_search,3455.3,False
spend,2024-02-06,affiliate,1316.69,False
spend,2024-02-06,tv,2260.42,False
spend,2024-02-06,email,584.86,False
spend,2024-02-06,display,1910.02,False
spend,2024-02-06,paid_social,2953.39,False
spend,2024-02-07,paid_search,3637.02,False
spend,2024-02-07,affiliate,1143.76,False
spend,2024-02-07,tv,2599.41,False
spend,2024-02-07,email,647.12,False
spend,2024-02-07,display,1924.07,False
spend,2024-02-07,paid_social,2861.35,False
spend,2024-02-08,paid_search,3459.71,False
spend,2024-02-08,affiliate,1237.71,False
spend,2024-02-08,tv,2533.64,False
spend,2024-02-08,email,580.51,False
spend,2024-02-08,display,1937.51,False
spend,2024-02-08,paid_social,2852.43,False
spend,2024-02-09,paid_search,3866.63,False
spend,2024-02-09,affiliate,1213.16,False
spend,2024-02-09,tv,2404.76,False
spend,2024-02-09,email,575.16,False
spend,2024-02-09,display,1910.17,False
spend,2024-02-09,paid_social,2842.26,False
spend,2024-02-10,paid_search,3707.54,False
spend,2024-02-10,affiliate,1309.25,False
spend,2024-02-10,tv,2637.4,False
spend,2024-02-10,email,665.16,False
spend,2024-02-10,display,1752.77,False
spend,2024-02-10,paid_social,3032.21,False
spend,2024-02-11,paid_search,3517.09,False
spend,2024-02-11,affiliate,1325.51,False
spend,2024-02-11,tv,2536.19,False
spend,2024-02-11,email,632.12,False
spend,2024-02-11,display,1788.64,False
spend,2024-02-11,paid_social,3213.88,False
spend,2024-02-12,paid_search,3593.03,False
spend,2024-02-12,affiliate,1271.44,False
spend,2024-02-12,tv,2626.59,False
spend,2024-02-12,email,663.59,False
spend,2024-02-12,display,1801.5,False
spend,2024-02-12,paid_social,3091.11,False
spend,2024-02-13,paid_search,3442.2,False
spend,2024-02-13,affiliate,1171.74,False
spend,2024-02-13,tv,2420.29,False
spend,2024-02-13,email,617.05,False
spend,2024-02-13,display,1872.51,False
spend,2024-02-13,paid_social,2969.24,False
spend,2024-02-14,paid_search,3605.95,False
spend,2024-02-14,affiliate,1186.66,False
spend,2024-02-14,tv,2465.7,False
spend,2024-02-14,email,597.42,False
spend,2024-02-14,display,1865.82,False
spend,2024-02-14,paid_social,3024.04,False
spend,2024-02-15,paid_search,4014.09,False
spend,2024-02-15,affiliate,1306.93,False
spend,2024-02-15,tv,2381.88,False
spend,2024-02-15,email,653.68,False
spend,2024-02-15,display,2003.34,False
spend,2024-02-15,paid_social,3325.22,False
spend,2024-02-16,paid_search,3917.5,False
spend,2024-02-16,affiliate,1329.21,False
spend,2024-02-16,tv,2408.14,False
spend,2024-02-16,email,626.87,False
spend,2024-02-16,display,1792.24,False
spend,2024-02-16,paid_social,3198.39,False
spend,2024-02-17,paid_search,3615.55,False
spend,2024-02-17,affiliate,1297.08,False
spend,2024-02-17,tv,2711.58,False
spend,2024-02-17,email,663.77,False
spend,2024-02-17,display,1773.39,False
spend,2024-02-17,paid_social,3046.23,False
spend,2024-02-18,paid_search,3604.7,False
spend,2024-02-18,affiliate,1320.35,False
spend,2024-02-18,tv,2671.96,False
spend,2024-02-18,email,612.71,False
spend,2024-02-18,display,2002.56,False
spend,2024-02-18,paid_social,3385.08,False
spend,2024-02-19,paid_search,4007.53,False
spend,2024-02-19,affiliate,1343.12,False
spend,2024-02-19,tv,2365.0,False
spend,2024-02-19,email,588.56,False
spend,2024-02-19,display,1955.03,False
spend,2024-02-19,paid_social,3294.48,False
spend,2024-02-20,paid_search,3952.6,False
spend,2024-02-20,affiliate,1246.11,False
spend,2024-02-20,tv,2725.85,False
spend,2024-02-20,email,644.8,False
spend,2024-02-20,display,1911.98,False
spend,2024-02-20,paid_social,3052.34,False
spend,2024-02-21,paid_search,3586.88,False
spend,2024-02-21,affiliate,1225.09,False
spend,2024-02-21,tv,2707.86,False
spend,2024-02-21,email,628.67,False
spend,2024-02-21,display,1995.06,False
spend,2024-02-21,paid_social,2943.6,False
spend,2024-02-22,paid_search,3567.23,False
spend,2024-02-22,affiliate,1337.75,False
spend,2024-02-22,tv,2403.53,False
spend,2024-02-22,email,596.78,False
spend,2024-02-22,display,1956.33,False
spend,2024-02-22,paid_social,3275.97,False
spend,2024-02-23,paid_search,3947.72,False
spend,2024-02-23,affiliate,1241.2,False
spend,2024-02-23,tv,2601.49,False
spend,2024-02-23,email,593.78,False
spend,2024-02-23,display,1931.06,False
spend,2024-02-23,paid_social,3026.66,False
spend,2024-02-24,paid_search,4007.72,False
spend,2024-02-24,affiliate,1211.06,False
spend,2024-02-24,tv,2511.74,False
spend,2024-02-24,email,628.37,False
spend,2024-02-24,display,1828.79,False
spend,2024-02-24,paid_social,3022.51,False
spend,2024-02-25,paid_search,3771.22,False
spend,2024-02-25,affiliate,1256.48,False
spend,2024-02-25,tv,2559.19,False
spend,2024-02-25,email,687.63,False
spend,2024-02-25,display,1901.07,False
spend,2024-02-25,paid_social,3320.44,False
spend,2024-02-26,paid_search,3559.66,False
spend,2024-02-26,affiliate,1293.28,False
spend,2024-02-26,tv,2455.9,False
spend,2024-02-26,email,684.9,False
spend,2024-02-26,display,1810.86,False
spend,2024-02-26,paid_social,3345.62,False
spend,2024-02-27,paid_search,3851.83,False
spend,2024-02-27,affiliate,1272.98,False
spend,2024-02-27,tv,2535.75,False
spend,2024-02-27,email,629.08,False
spend,2024-02-27,display,1976.05,False
spend,2024-02-27,paid_social,3060.28,False
spend,2024-02-28,paid_search,3585.88,False
spend,2024-02-28,affiliate,1368.3,False
spend,2024-02-28,tv,2747.1,False
spend,2024-02-28,email,627.45,False
spend,2024-02-28,display,2006.72,False
spend,2024-02-28,paid_social,3030.81,False
spend,2024-02-29,paid_search,3858.41,False
spend,2024-02-29,affiliate,1366.06,False
spend,2024-02-29,tv,2705.35,False
spend,2024-02-29,email,641.33,False
spend,2024-02-29,display,1893.9,False
spend,2024-02-29,paid_social,3070.19,False
